company,date,IQ_TOTAL_REV_target,IQ_TOTAL_REV_OLS
IQ20356326,2013-03-31,0.4921409999999997,1.4017196069887887
IQ20358517,2013-03-31,1.8110509999999997,3.059305741846808
IQ20359989,2017-03-31,23.217995000000002,19.53730548260481
IQ20375404,2014-06-30,1.701674000000001,3.226577097877567
IQ20376079,2015-03-31,50.512524,50.96550947820783
IQ20385420,2014-03-31,14.821376999999998,16.147462683960384
IQ20386272,2013-09-30,2.6726360000000002,3.7483091071353596
IQ20407491,2012-03-31,0.6867060000000008,1.6533666175968385
IQ205013082,2018-09-30,13.88,14.070347951703305
IQ206282786,2017-10-31,8.304000000000002,9.316482649872274
IQ206404886,2014-06-30,0.9508209999999994,1.3811408286549043
IQ207150534,2016-06-30,0.17923499999999967,1.0456874066114552
IQ207163018,2013-12-31,0.029380000000000715,0.9559905282048397
IQ207795565,2015-06-30,1.4114850000000008,1.98762240811379
IQ20849773,2012-09-30,8.250640999999998,5.382892251207186
IQ20962987,2014-03-31,10.669292000000002,12.599781883644145
IQ20965827,2015-12-31,3.312523000000001,4.4687061968737
IQ212047516,2015-03-31,0.014213999999999932,0.9162298890625945
IQ212464525,2013-09-30,0.0006960000000000597,0.9769799350108319
IQ212713,2012-12-31,35.463566,37.050434435027746
IQ212762,2018-09-30,23.236458,18.581247932384652
IQ213586875,2018-09-30,1.5389840000000006,1.9104602601084903
IQ214450926,2013-09-30,0.2778300000000002,1.2420407438618795
IQ214728729,2015-06-30,3.1839749999999998,3.2345360600536233
IQ2208541,2015-03-31,26.039328000000005,26.041253078688424
IQ22478497,2017-06-30,0.5606080000000002,1.4943083268138146
IQ225020624,2015-12-31,0.11300000000000045,1.0700893632764283
IQ225297706,2016-12-31,12.017228000000001,11.833972773022943
IQ225331106,2015-12-31,0.4851849999999997,1.375779365657089
IQ22562841,2018-09-30,0.027522999999999666,0.9368809314288571
IQ22563725,2016-04-30,6.0120000000000005,6.858041478143429
IQ225929411,2013-06-30,0.1805680000000008,1.3811302595654347
IQ228454284,2015-06-30,25.964000000000006,25.85475946940907
IQ228531886,2014-03-31,0.7679379999999998,1.6605203269661197
IQ23046303,2013-07-31,64.63345,67.61480821752015
IQ233445314,2018-09-30,71.834,64.93074943418814
IQ234730935,2017-03-31,0.0015859999999992625,0.9123309536240882
IQ23647920,2018-09-30,1.8564190000000005,2.68319893284124
IQ238966605,2015-06-30,3.7241049999999998,2.3627584040558234
IQ239715903,2018-06-30,1.1892050000000003,2.3658242504792417
IQ24115022,2017-03-31,2.003396999999999,2.68847702042608
IQ241489858,2013-07-08,3.7462299999999997,3.9427430700125234
IQ241766205,2013-12-31,0.7911119999999993,1.5484242030198596
IQ2420858,2016-12-31,17.766790000000004,16.037405881942078
IQ2420977,2014-03-31,4.541850000000001,5.555575002540531
IQ2421190,2013-03-31,2.0089390000000003,2.894293055347248
IQ2422272,2018-09-30,0.24643599999999927,1.1330446493605726
IQ2422670,2013-04-30,1.6954660000000004,2.6482403928026685
IQ242476272,2017-01-01,6.033999999999999,6.70814855471672
IQ243658312,2016-12-31,1.8398710000000003,4.223718937918275
IQ24376610,2013-06-30,21.832188000000006,20.781271756649705
IQ244485258,2018-09-30,15.7515,13.479831623681187
IQ24526913,2013-03-31,1.444,2.0845754131056937
IQ245395381,2018-03-31,96.92423000000001,85.04770143952982
IQ247828253,2016-03-31,0.0035160000000005742,0.9110088233709973
IQ24914939,2018-09-30,12.421478999999998,13.405824266908404
IQ2491550,2016-09-30,4.046499999999999,4.957390936247258
IQ24918131,2014-09-30,1.5927890000000007,2.5314968845224874
IQ24932207,2012-06-30,-7.100000000083679e-05,0.9120926953094854
IQ25070101,2012-03-31,0.6289999999999992,1.465840785398412
IQ25118027,2013-06-30,21.421509000000004,18.96835393197436
IQ25129437,2016-09-30,11.124537,11.505934613403959
IQ25144753,2014-09-30,113.93327,92.85495185214944
IQ252722670,2017-03-31,1.5273989999999995,1.2633385076574992
IQ252796138,2018-09-30,0.04720500000000048,0.9534668208602612
IQ25285718,2016-12-31,1.3307080000000002,2.366701100947738
IQ252934071,2016-09-30,0.020652000000000045,0.9444441182621041
IQ25668111,2015-03-31,0.22208099999999928,1.0223928965166116
IQ257501324,2018-03-31,147.2522,135.7327249903714
IQ260582012,2018-09-30,15.270720999999998,15.03658950386401
IQ262451757,2018-09-30,0.4954910000000002,1.276114965822037
IQ26320074,2014-12-31,20.537134,19.571809366794135
IQ263937109,2018-03-31,0.7421390000000004,1.149859973380745
IQ264985622,2018-06-30,11.529017,11.648110112764352
IQ266017603,2015-12-31,16.896,16.68341268368463
IQ266338227,2017-03-31,0.22225799999999976,1.1590477072721765
IQ266420758,2018-09-30,63.5415,62.19117657913084
IQ266482820,2015-09-30,3.855842,2.4368337086963217
IQ26868,2012-06-30,745.975,702.1812360561935
IQ26878836,2015-01-31,5.998499999999999,6.399980537803258
IQ268793942,2014-12-31,1.9443330000000003,2.460407389956113
IQ269618609,2014-12-31,0.6709999999999994,1.4618962347819209
IQ270404456,2016-09-30,0.26955199999999946,1.2174132519959622
IQ27061464,2017-09-30,0.0,0.9076257282096023
IQ27063569,2016-12-31,2.9324919999999994,2.4292776677135772
IQ27126857,2018-06-30,1.2016209999999998,1.9026672801144229
IQ271427315,2017-09-30,0.16994700000000057,1.0832267911803077
IQ27342,2013-12-31,7.594543999999999,9.686260386013675
IQ2746044,2013-08-31,17.760500000000004,17.859393147540533
IQ27546958,2013-12-31,2.0989999999999993,3.020979865950512
IQ27710903,2014-03-31,1.698042,2.646086675504964
IQ278347217,2017-12-31,0.3076430000000004,0.8171685744743715
IQ28388361,2012-12-31,0.3299999999999992,1.1961321369957514
IQ28677204,2018-09-30,65.37886999999999,58.97735158005006
IQ28687158,2015-03-31,27.995770000000004,28.396689353140378
IQ28897332,2015-06-30,31.882699999999996,27.08432440199384
IQ29002307,2018-07-31,0.19400000000000062,1.1783816592215355
IQ29292689,2018-06-30,41.30294,39.32235873979464
IQ293413993,2017-12-31,0.1270110000000003,0.9899754899700988
IQ29396120,2016-12-31,1.1146149999999992,2.0470732084008785
IQ29594644,2013-12-31,1.5330450000000004,2.5096956958538015
IQ29968,2014-06-30,18.837172000000002,19.574051394529864
IQ30054447,2018-06-30,4.0866669999999985,4.981042131145652
IQ30191,2017-03-31,7.742845,8.708284760906075
IQ304111174,2016-06-30,4.384302,4.57997472468779
IQ30719496,2018-09-30,2.2961749999999994,2.959587452037689
IQ307543439,2016-12-31,3.210554,4.258818377171291
IQ30793157,2013-03-31,1.5895029999999994,2.095620991496218
IQ31092696,2015-12-31,1.1014859999999993,2.0565057235807567
IQ311239007,2017-09-30,1.8696090000000007,2.7302312050588102
IQ311682283,2017-09-30,1.2854999999999994,2.1104718866265295
IQ311686235,2016-06-30,283.5,267.0164397694515
IQ312301723,2018-09-30,1.0411700000000006,2.345257507844466
IQ31234290,2013-12-31,7.756583000000001,9.424081178804643
IQ31269712,2012-09-30,0.50148,1.6997783247421099
IQ314726990,2016-03-31,1.6289000000000005,2.417274438836618
IQ316488702,2015-12-31,0.22475800000000015,1.201788382924966
IQ319634663,2018-06-30,0.6688119999999996,1.4531511419368484
IQ319696375,2018-09-30,-0.17555300000000076,1.2253901079309708
IQ320019292,2016-12-31,1.8486300000000009,1.956978149205075
IQ32430110,2013-06-30,4.080000000000001,5.0050888260461575
IQ32531261,2013-06-30,2.5276330000000002,2.7544938742565126
IQ326200514,2017-12-31,4.286637999999999,5.54756884375045
IQ326216010,2016-06-30,0.10198500000000012,1.0167652361296393
IQ32630495,2018-09-30,6.912039999999998,5.601244236158894
IQ327573487,2018-07-31,16.137,15.426263528603773
IQ329623512,2018-03-31,0.2331660000000007,1.1251771816058211
IQ330398514,2018-09-30,0.33131500000000014,1.2088864284231904
IQ331619311,2017-06-30,0.8736850000000006,1.613167033362586
IQ332284100,2017-03-31,7.720005000000002,8.240878230574644
IQ3358307,2013-06-30,6.952689999999999,6.85533033278755
IQ337443401,2017-06-30,0.32461100000000037,1.2499080779239933
IQ33803738,2016-09-30,7.687830000000001,7.688936626706441
IQ34102506,2013-09-30,1.3114600000000003,2.128109110505317
IQ34102981,2013-06-30,25.579552,31.452159349555465
IQ34280323,2012-03-31,1.2443799999999996,2.139156735952774
IQ34509,2018-09-30,237.66477999999998,183.0851820282667
IQ34510931,2016-03-31,1.5804910000000008,2.4002803008775055
IQ34594722,2018-03-31,2.873703000000001,3.691775763710578
IQ34703146,2015-03-31,0.16815699999999975,1.0326149022202682
IQ347591422,2017-12-31,0.18732999999999989,1.0533265760053037
IQ35423879,2013-09-30,2.7672390000000004,3.387835212101804
IQ355361,2015-12-31,546.7103,553.093804791693
IQ36012959,2017-12-31,1.3836409999999995,2.4642902074003676
IQ36398089,2013-12-31,7.746668999999999,19.342259994642237
IQ36630929,2013-12-31,0.25085799999999975,1.5312219152533326
IQ36879981,2015-12-31,0.1919600000000008,1.441319929300522
IQ371221710,2017-09-30,1.3866419999999993,2.1885017725898086
IQ37502306,2014-12-31,31.451813,32.45704461757132
IQ3778127,2013-01-31,13.284500000000001,14.256966582519285
IQ37825225,2018-09-30,0.6107729999999999,1.4301744232655689
IQ38010533,2014-09-30,1.0530000000000004,1.7873216606425395
IQ381286258,2016-09-30,7.009177999999998,7.727551596860377
IQ382787775,2017-09-30,0.07375500000000001,0.9521814500297014
IQ38557664,2018-06-30,2.7788989999999996,3.509879280604891
IQ38839352,2018-09-30,1.8447409999999995,2.516095185374082
IQ39213071,2018-09-30,6.031454000000001,6.458182944677418
IQ39365245,2014-06-30,0.6704519999999993,1.5769837271745855
IQ39459912,2013-06-30,0.0,0.9086730108188731
IQ39575322,2018-09-30,2.0604150000000003,2.5221040210360095
IQ39688384,2017-09-30,3.6907419999999997,4.575827209841572
IQ404625109,2017-03-31,0.11717899999999995,1.0374671454068851
IQ40536554,2018-09-30,11.824428,9.918833884628887
IQ40790034,2016-03-31,3.1491969999999996,3.6125610584383794
IQ40790666,2015-03-31,10.183139999999998,6.7987220587936665
IQ409785047,2017-01-31,0.00636099999999923,0.9099560369018252
IQ411569087,2017-12-31,1.3244999999999996,1.9648264383846925
IQ41312839,2012-09-30,0.04264999999999927,0.9381997523478309
IQ41317702,2015-06-30,2.3724689999999993,2.5093675141806577
IQ414040992,2017-12-31,0.45636299999999974,1.78412002176715
IQ417836,2012-09-30,45.497032,46.96662900952186
IQ418546,2017-03-31,0.39844100000000005,2.3982447032218888
IQ418882913,2017-06-30,3.5214260000000004,3.564404804377245
IQ419188140,2017-09-30,0.2887780000000003,1.141973982039376
IQ42158956,2018-09-30,46.347396999999994,32.173827047863824
IQ422292382,2018-09-30,1.176483,1.6071893307189817
IQ423051,2014-09-30,8.1545,8.859412835480605
IQ423667130,2017-06-30,2.3844999999999996,3.138330246791164
IQ424420,2017-03-31,4.244388,4.627002960785942
IQ424449,2016-12-31,99.74919,96.03705570331995
IQ425518,2015-06-30,3.7544239999999998,4.419601055756906
IQ427318,2013-07-31,27.531893,19.808115237218576
IQ427729,2018-03-31,122.75015,116.12966445248351
IQ428898746,2018-09-30,19.077000000000005,18.935913042447364
IQ433838462,2018-03-31,0.5083749999999999,1.5853870770715703
IQ433841874,2018-06-30,0.29274600000000023,1.180240772455024
IQ43507431,2013-12-31,0.06262100000000025,0.9657055469344802
IQ44743200,2015-06-30,0.49267400000000056,1.620840844540016
IQ4481892,2013-03-31,1.3693570000000002,1.972190613381849
IQ4483755,2013-03-31,5.651758000000001,7.43245690238439
IQ4493082,2012-12-31,52.991146,48.12599352537902
IQ4493143,2018-09-30,24.327942000000004,24.893059973595758
IQ4493177,2012-03-31,13.083979,13.063484356882983
IQ4493214,2016-12-31,14.376365,14.382064687261604
IQ4493238,2015-03-31,12.746417000000001,17.35530310157396
IQ4493348,2018-09-30,93.86124000000001,80.90264304363409
IQ4494496,2014-03-31,389.71332,378.88645206781086
IQ45083359,2018-06-30,2.8901360000000005,3.0617360387260346
IQ45497017,2016-12-31,17.176252,19.75053267593677
